PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM08
4-character ID, SEAT
Station name, SEAT_PNGA_WA1995
Begin Date, 1996-01-01
End Date, 2017-02-14
Release Date, 2017-02-16
Source file, SEAT.pbo.nam08.pos
Offset from source file, 28.06 mm North, 44.37 mm East, 13.42 mm Vertical
Reference position, 47.6539770667 North Latitude, -122.3094761476 East Longitude, 44.22804 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
1996-09-09,2.65, 5.12, 6.05, 1.79, 1.42, 5.84, repro,
1996-09-10,3.18, 4.50, -1.74, 1.64, 1.27, 5.52, repro,
1996-09-11,1.72, 4.20, 2.84, 2.02, 1.6, 6.6, repro,
1996-09-12,1.22, 3.63, 3.90, 1.94, 1.51, 6.49, repro,
1996-09-13,1.82, 2.76, 0.53, 2.02, 1.54, 6.61, repro,
1996-09-14,1.07, 2.18, 3.97, 2.38, 1.78, 7.66, repro,
1996-09-15,2.03, 2.64, -0.05, 2.29, 1.71, 7.38, repro,
1996-09-16,2.18, 3.98, 6.31, 1.79, 1.41, 5.88, repro,
1996-09-17,3.11, 4.37, -1.15, 1.69, 1.32, 5.59, repro,
1996-09-18,2.51, 4.22, -8.77, 1.98, 1.54, 6.32, repro,
1996-09-19,3.63, 3.93, -7.27, 1.97, 1.53, 6.4, repro,
1996-10-09,4.62, 5.48, 8.62, 1.65, 1.27, 5.41, repro,
1996-10-10,2.26, 4.48, 9.61, 1.86, 1.46, 6.06, repro,
1996-10-11,2.65, 4.65, 8.19, 2.09, 1.6, 6.74, repro,
1996-10-12,3.30, 4.71, 4.73, 1.81, 1.41, 5.95, repro,
1996-10-13,3.45, 5.82, 2.37, 2.29, 1.72, 7.42, repro,
1996-10-14,1.56, 3.46, 4.33, 2.09, 1.6, 6.83, repro,
1996-10-17,3.76, 5.22, 2.71, 1.66, 1.29, 5.3, repro,
1996-10-18,2.68, 3.60, 7.51, 2.01, 1.53, 6.59, repro,
1996-10-19,4.01, 4.75, 4.95, 1.52, 1.18, 5.13, repro,
1996-10-20,3.96, 6.15, 1.06, 1.2, 0.96, 4.07, repro,
1996-10-21,3.49, 5.55, -0.89, 1.25, 1.02, 4.22, repro,
1996-10-22,4.38, 5.82, 3.50, 1.4, 1.13, 4.62, repro,
1996-10-23,5.67, 5.50, 0.94, 1.77, 1.4, 5.95, repro,
1996-10-24,3.76, 5.16, 4.46, 1.54, 1.24, 5.24, repro,
1996-10-25,3.38, 4.82, 5.39, 1.48, 1.17, 4.97, repro,
1996-10-26,3.55, 5.81, -0.42, 1.48, 1.18, 5, repro,
1996-10-27,4.47, 6.27, -7.06, 1.38, 1.11, 4.62, repro,
1996-10-28,2.90, 5.62, -2.23, 1.81, 1.41, 5.97, repro,
1996-10-29,3.73, 5.45, 2.46, 1.28, 1.03, 4.38, repro,
1996-10-30,3.71, 5.61, 0.48, 1.52, 1.19, 5.12, repro,
1996-10-31,4.29, 5.95, -1.10, 1.43, 1.11, 4.91, repro,
1996-11-01,4.45, 5.69, 0.53, 1.09, 0.89, 3.79, repro,
1996-11-02,4.75, 5.58, -0.24, 1.22, 0.99, 4.09, repro,
1996-11-03,1.88, 4.47, 0.51, 2.05, 1.58, 6.78, repro,
1996-11-04,3.67, 5.41, 2.31, 1.66, 1.29, 5.54, repro,
1996-11-05,3.23, 5.74, -1.05, 1.23, 1.01, 4.16, repro,
1996-11-06,2.52, 5.32, -1.10, 1.45, 1.17, 4.88, repro,
1996-11-07,3.07, 6.58, -0.24, 1.44, 1.14, 4.74, repro,
1996-11-08,2.68, 5.82, -1.24, 1.54, 1.22, 5.02, repro,
1996-11-09,3.98, 6.63, 0.13, 1.26, 1.03, 4.25, repro,
1996-11-10,3.18, 5.89, -0.05, 1.72, 1.33, 5.53, repro,
1996-11-11,3.98, 5.80, -2.68, 1.6, 1.27, 5.3, repro,
1996-11-12,3.52, 6.36, -6.53, 2.08, 1.6, 6.71, repro,
1996-11-13,2.80, 5.88, -5.17, 2.23, 1.68, 7.19, repro,
1996-11-14,4.46, 5.49, 0.90, 1.65, 1.28, 5.47, repro,
1996-11-15,4.03, 4.89, 6.18, 1.66, 1.29, 5.36, repro,
1996-11-16,4.73, 5.22, 0.01, 1.8, 1.4, 5.74, repro,
1996-11-17,4.05, 5.66, 2.79, 1.69, 1.29, 5.56, repro,
1996-11-18,3.55, 4.43, 3.81, 1.66, 1.3, 5.5, repro,
1996-11-19,9.81, 4.96, 9.37, 2.49, 1.87, 7.8, repro,
1996-11-20,6.68, 5.14, 1.77, 1.78, 1.36, 5.71, repro,
1996-11-21,4.85, 5.91, 3.85, 1.25, 0.97, 4.2, repro,
1996-11-22,4.73, 5.27, 1.29, 1.61, 1.24, 5.29, repro,
1996-11-23,4.93, 5.57, -1.54, 1.59, 1.24, 5.18, repro,
1996-11-24,4.65, 7.86, -3.83, 1.73, 1.38, 5.56, repro,
1996-11-25,4.21, 6.99, -4.46, 1.85, 1.48, 5.89, repro,
1996-11-26,4.25, 7.36, -4.86, 1.68, 1.34, 5.44, repro,
1996-11-27,3.89, 6.09, -7.32, 1.62, 1.26, 5.33, repro,
1996-11-28,3.41, 5.96, 0.79, 2.08, 1.63, 6.67, repro,
1996-11-29,3.02, 5.86, 2.04, 1.59, 1.27, 5.17, repro,
1996-11-30,2.82, 5.81, -7.54, 1.94, 1.52, 6.29, repro,
1996-12-01,6.21, 7.06, 0.43, 2.33, 1.81, 7.51, repro,
1996-12-02,3.20, 6.17, -2.87, 1.75, 1.38, 5.63, repro,
1996-12-03,3.56, 5.51, 0.18, 1.72, 1.35, 5.52, repro,
1996-12-04,3.56, 6.39, -0.19, 1.82, 1.43, 5.81, repro,
1996-12-05,1.96, 5.99, 9.85, 1.62, 1.32, 5.23, repro,
