4-character id, ALBH
begin date, 2015-10-01
end date, 2016-04-01
longitude, -123.487470777 E
latitude, 48.3897811345 N
units, meters**0 days**-1
date, north, east, vertical, north std. deviation, east std. deviation, vertical std. deviation
2015-10-19, -1.315970e-10, 1.235198e-10, 4.925780e-10, 6.008924e-10, 5.415185e-10, 8.534254e-10
2015-10-20, -9.730537e-11, 1.093914e-10, 5.329952e-10, 6.006910e-10, 5.414934e-10, 8.536102e-10
2015-10-21, -6.341918e-11, 9.756646e-11, 5.613522e-10, 6.004526e-10, 5.414931e-10, 8.534835e-10
2015-10-22, -3.131707e-11, 8.520844e-11, 5.794881e-10, 6.001048e-10, 5.414188e-10, 8.530608e-10
2015-10-23, -1.956977e-12, 6.846029e-11, 5.909276e-10, 5.995180e-10, 5.411123e-10, 8.523617e-10
2015-10-24, 2.488268e-11, 4.513564e-11, 6.001750e-10, 5.985994e-10, 5.404662e-10, 8.514252e-10
2015-10-25, 5.102303e-11, 1.700594e-11, 6.114726e-10, 5.973558e-10, 5.394845e-10, 8.503196e-10
2015-10-26, 7.901794e-11, -1.133238e-11, 6.278424e-10, 5.958756e-10, 5.382454e-10, 8.491363e-10
2015-10-27, 1.106749e-10, -3.412645e-11, 6.511626e-10, 5.943000e-10, 5.368609e-10, 8.479804e-10
2015-10-28, 1.468563e-10, -4.595105e-11, 6.819746e-10, 5.928349e-10, 5.355020e-10, 8.469640e-10
2015-10-29, 1.876429e-10, -4.407127e-11, 7.187527e-10, 5.917406e-10, 5.344116e-10, 8.461931e-10
2015-10-30, 2.315976e-10, -2.949345e-11, 7.578755e-10, 5.912466e-10, 5.338266e-10, 8.457441e-10
2015-10-31, 2.756799e-10, -5.042344e-12, 7.942043e-10, 5.914483e-10, 5.338684e-10, 8.456396e-10
2015-11-01, 3.160740e-10, 2.637433e-11, 8.221839e-10, 5.922451e-10, 5.344672e-10, 8.458370e-10
2015-11-02, 3.488774e-10, 6.137409e-11, 8.375929e-10, 5.933380e-10, 5.353358e-10, 8.462295e-10
2015-11-03, 3.702538e-10, 9.546265e-11, 8.385943e-10, 5.943159e-10, 5.360504e-10, 8.466682e-10
2015-11-04, 3.770592e-10, 1.235299e-10, 8.257976e-10, 5.948212e-10, 5.362382e-10, 8.470003e-10
2015-11-05, 3.682321e-10, 1.414538e-10, 8.015564e-10, 5.946853e-10, 5.357377e-10, 8.471064e-10
