4-character id, ALBH
begin date, 2015-01-01
end date, 2017-01-01
longitude, -123.487470777 E
latitude, 48.3897811345 N
units, meters**0 days**-1
date, north, east, vertical, north std. deviation, east std. deviation, vertical std. deviation
2015-06-05, -2.855520e-11, -8.914146e-11, 2.744194e-10, 6.646683e-10, 6.230464e-10, 9.338953e-10
2015-06-06, -4.001794e-11, -9.993667e-11, 2.321227e-10, 6.646610e-10, 6.229829e-10, 9.344517e-10
2015-06-07, -5.913492e-11, -1.074560e-10, 1.912941e-10, 6.645277e-10, 6.227897e-10, 9.350076e-10
2015-06-08, -8.477791e-11, -1.113800e-10, 1.531565e-10, 6.643403e-10, 6.225403e-10, 9.355756e-10
2015-06-09, -1.152306e-10, -1.115960e-10, 1.187258e-10, 6.641849e-10, 6.223232e-10, 9.361689e-10
2015-06-10, -1.482892e-10, -1.081855e-10, 8.877177e-11, 6.641418e-10, 6.222208e-10, 9.367975e-10
2015-06-11, -1.814119e-10, -1.013920e-10, 6.379121e-11, 6.642677e-10, 6.222897e-10, 9.374663e-10
2015-06-12, -2.118974e-10, -9.158059e-11, 4.399903e-11, 6.645831e-10, 6.225474e-10, 9.381731e-10
2015-06-13, -2.370679e-10, -7.920530e-11, 2.934110e-11, 6.650688e-10, 6.229685e-10, 9.389097e-10
2015-06-14, -2.544409e-10, -6.479292e-11, 1.953176e-11, 6.656716e-10, 6.234925e-10, 9.396634e-10
2015-06-15, -2.618818e-10, -4.893804e-11, 1.411353e-11, 6.663185e-10, 6.240397e-10, 9.404195e-10
2015-06-16, -2.577399e-10, -3.229498e-11, 1.253266e-11, 6.669348e-10, 6.245319e-10, 9.411641e-10
2015-06-17, -2.409683e-10, -1.555282e-11, 1.422000e-11, 6.674611e-10, 6.249104e-10, 9.418860e-10
2015-06-18, -2.112240e-10, 6.108347e-13, 1.866387e-11, 6.678662e-10, 6.251488e-10, 9.425783e-10
2015-06-19, -1.689350e-10, 1.558701e-11, 2.546226e-11, 6.681509e-10, 6.252571e-10, 9.432379e-10
2015-06-20, -1.153196e-10, 2.888166e-11, 3.434610e-11, 6.683446e-10, 6.252758e-10, 9.438647e-10
2015-06-21, -5.234593e-11, 4.012612e-11, 4.517274e-11, 6.684947e-10, 6.252633e-10, 9.444595e-10
2015-06-22, 1.736743e-11, 4.903889e-11, 5.789635e-11, 6.686522e-10, 6.252783e-10, 9.450223e-10
2015-06-23, 9.069881e-11, 8.449706e-11, 7.252688e-11, 6.688581e-10, 6.250768e-10, 9.455497e-10
